dataset,time,obs_value,freq,age,sex,indic_il,unit,geo
ilc_di03,1996,10954.0,A,Y16-24,T,MED_E,NAC,FI
ilc_di03,1996,7044.0,A,Y16-24,T,MED_E,NAC,IT
ilc_di03,1996,9288.0,A,Y16-24,T,MED_E,PPS,FI
ilc_di03,1996,8042.0,A,Y16-24,T,MED_E,PPS,IT
ilc_di03,1996,11889.0,A,Y16-24,T,MEI_E,EUR,FI
ilc_di03,1996,7090.0,A,Y16-24,T,MEI_E,EUR,IT
ilc_di03,1996,11414.0,A,Y16-24,T,MEI_E,NAC,FI
ilc_di03,1996,7799.0,A,Y16-24,T,MEI_E,NAC,IT
ilc_di03,1996,9679.0,A,Y16-24,T,MEI_E,PPS,FI
ilc_di03,1996,8904.0,A,Y16-24,T,MEI_E,PPS,IT
ilc_di03,1996,13177.0,A,Y16-64,F,MED_E,EUR,FI
ilc_di03,1996,7532.0,A,Y16-64,F,MED_E,EUR,IT
ilc_di03,1996,12652.0,A,Y16-64,F,MED_E,NAC,FI
ilc_di03,1996,8286.0,A,Y16-64,F,MED_E,NAC,IT
ilc_di03,1996,10728.0,A,Y16-64,F,MED_E,PPS,FI
ilc_di03,1996,9460.0,A,Y16-64,F,MED_E,PPS,IT
ilc_di03,1996,14315.0,A,Y16-64,F,MEI_E,EUR,FI
ilc_di03,1996,8397.0,A,Y16-64,F,MEI_E,EUR,IT
ilc_di03,1996,13744.0,A,Y16-64,F,MEI_E,NAC,FI
ilc_di03,1996,9238.0,A,Y16-64,F,MEI_E,NAC,IT
ilc_di03,1996,11654.0,A,Y16-64,F,MEI_E,PPS,FI
ilc_di03,1996,10546.0,A,Y16-64,F,MEI_E,PPS,IT
ilc_di03,1996,13443.0,A,Y16-64,M,MED_E,EUR,FI
ilc_di03,1996,7899.0,A,Y16-64,M,MED_E,EUR,IT
ilc_di03,1996,12907.0,A,Y16-64,M,MED_E,NAC,FI
ilc_di03,1996,8690.0,A,Y16-64,M,MED_E,NAC,IT
ilc_di03,1996,10944.0,A,Y16-64,M,MED_E,PPS,FI
ilc_di03,1996,9921.0,A,Y16-64,M,MED_E,PPS,IT
ilc_di03,1996,14570.0,A,Y16-64,M,MEI_E,EUR,FI
ilc_di03,1996,8784.0,A,Y16-64,M,MEI_E,EUR,IT
ilc_di03,1996,13988.0,A,Y16-64,M,MEI_E,NAC,FI
ilc_di03,1996,9664.0,A,Y16-64,M,MEI_E,NAC,IT
ilc_di03,1996,11861.0,A,Y16-64,M,MEI_E,PPS,FI
ilc_di03,1996,11033.0,A,Y16-64,M,MEI_E,PPS,IT
ilc_di03,1996,13301.0,A,Y16-64,T,MED_E,EUR,FI
ilc_di03,1996,7730.0,A,Y16-64,T,MED_E,EUR,IT
ilc_di03,1996,12771.0,A,Y16-64,T,MED_E,NAC,FI
ilc_di03,1996,8504.0,A,Y16-64,T,MED_E,NAC,IT
ilc_di03,1996,10829.0,A,Y16-64,T,MED_E,PPS,FI
ilc_di03,1996,9708.0,A,Y16-64,T,MED_E,PPS,IT
ilc_di03,1996,14443.0,A,Y16-64,T,MEI_E,EUR,FI
ilc_di03,1996,8589.0,A,Y16-64,T,MEI_E,EUR,IT
ilc_di03,1996,13867.0,A,Y16-64,T,MEI_E,NAC,FI
ilc_di03,1996,9449.0,A,Y16-64,T,MEI_E,NAC,IT
ilc_di03,1996,11758.0,A,Y16-64,T,MEI_E,PPS,FI
ilc_di03,1996,10788.0,A,Y16-64,T,MEI_E,PPS,IT
ilc_di03,1996,13371.0,A,Y25-49,F,MED_E,EUR,FI
ilc_di03,1996,7940.0,A,Y25-49,F,MED_E,EUR,IT
ilc_di03,1996,12837.0,A,Y25-49,F,MED_E,NAC,FI
ilc_di03,1996,8735.0,A,Y25-49,F,MED_E,NAC,IT
ilc_di03,1996,10885.0,A,Y25-49,F,MED_E,PPS,FI
ilc_di03,1996,9972.0,A,Y25-49,F,MED_E,PPS,IT
ilc_di03,1996,14389.0,A,Y25-49,F,MEI_E,EUR,FI
ilc_di03,1996,8755.0,A,Y25-49,F,MEI_E,EUR,IT
ilc_di03,1996,13815.0,A,Y25-49,F,MEI_E,NAC,FI
ilc_di03,1996,9632.0,A,Y25-49,F,MEI_E,NAC,IT
ilc_di03,1996,11714.0,A,Y25-49,F,MEI_E,PPS,FI
ilc_di03,1996,10996.0,A,Y25-49,F,MEI_E,PPS,IT
ilc_di03,1996,13636.0,A,Y25-49,M,MED_E,EUR,FI
ilc_di03,1996,8286.0,A,Y25-49,M,MED_E,EUR,IT
ilc_di03,1996,13092.0,A,Y25-49,M,MED_E,NAC,FI
ilc_di03,1996,9115.0,A,Y25-49,M,MED_E,NAC,IT
ilc_di03,1996,11101.0,A,Y25-49,M,MED_E,PPS,FI
ilc_di03,1996,10407.0,A,Y25-49,M,MED_E,PPS,IT
ilc_di03,1996,14618.0,A,Y25-49,M,MEI_E,EUR,FI
ilc_di03,1996,9184.0,A,Y25-49,M,MEI_E,EUR,IT
ilc_di03,1996,14035.0,A,Y25-49,M,MEI_E,NAC,FI
ilc_di03,1996,10104.0,A,Y25-49,M,MEI_E,NAC,IT
ilc_di03,1996,11901.0,A,Y25-49,M,MEI_E,PPS,FI
ilc_di03,1996,11535.0,A,Y25-49,M,MEI_E,PPS,IT
ilc_di03,1996,13510.0,A,Y25-49,T,MED_E,EUR,FI
ilc_di03,1996,8128.0,A,Y25-49,T,MED_E,EUR,IT
ilc_di03,1996,12971.0,A,Y25-49,T,MED_E,NAC,FI
ilc_di03,1996,8942.0,A,Y25-49,T,MED_E,NAC,IT
ilc_di03,1996,10999.0,A,Y25-49,T,MED_E,PPS,FI
ilc_di03,1996,10209.0,A,Y25-49,T,MED_E,PPS,IT
ilc_di03,1996,14505.0,A,Y25-49,T,MEI_E,EUR,FI
ilc_di03,1996,8969.0,A,Y25-49,T,MEI_E,EUR,IT
ilc_di03,1996,13927.0,A,Y25-49,T,MEI_E,NAC,FI
ilc_di03,1996,9867.0,A,Y25-49,T,MEI_E,NAC,IT
ilc_di03,1996,11809.0,A,Y25-49,T,MEI_E,PPS,FI
ilc_di03,1996,11265.0,A,Y25-49,T,MEI_E,PPS,IT
ilc_di03,1996,13950.0,A,Y50-64,F,MED_E,EUR,FI
ilc_di03,1996,7769.0,A,Y50-64,F,MED_E,EUR,IT
ilc_di03,1996,13394.0,A,Y50-64,F,MED_E,NAC,FI
ilc_di03,1996,8547.0,A,Y50-64,F,MED_E,NAC,IT
ilc_di03,1996,11357.0,A,Y50-64,F,MED_E,PPS,FI
ilc_di03,1996,9758.0,A,Y50-64,F,MED_E,PPS,IT
ilc_di03,1996,15913.0,A,Y50-64,F,MEI_E,EUR,FI
ilc_di03,1996,8677.0,A,Y50-64,F,MEI_E,EUR,IT
ilc_di03,1996,15278.0,A,Y50-64,F,MEI_E,NAC,FI
ilc_di03,1996,9546.0,A,Y50-64,F,MEI_E,NAC,IT
ilc_di03,1996,12955.0,A,Y50-64,F,MEI_E,PPS,FI
ilc_di03,1996,10898.0,A,Y50-64,F,MEI_E,PPS,IT
ilc_di03,1996,14376.0,A,Y50-64,M,MED_E,EUR,FI
ilc_di03,1996,8039.0,A,Y50-64,M,MED_E,EUR,IT
ilc_di03,1996,13803.0,A,Y50-64,M,MED_E,NAC,FI
ilc_di03,1996,8844.0,A,Y50-64,M,MED_E,NAC,IT
ilc_di03,1996,11704.0,A,Y50-64,M,MED_E,PPS,FI
ilc_di03,1996,10097.0,A,Y50-64,M,MED_E,PPS,IT
ilc_di03,1996,16101.0,A,Y50-64,M,MEI_E,EUR,FI
ilc_di03,1996,9079.0,A,Y50-64,M,MEI_E,EUR,IT
ilc_di03,1996,15459.0,A,Y50-64,M,MEI_E,NAC,FI
ilc_di03,1996,9988.0,A,Y50-64,M,MEI_E,NAC,IT
ilc_di03,1996,13108.0,A,Y50-64,M,MEI_E,PPS,FI
ilc_di03,1996,11403.0,A,Y50-64,M,MEI_E,PPS,IT
ilc_di03,1996,14105.0,A,Y50-64,T,MED_E,EUR,FI
ilc_di03,1996,7887.0,A,Y50-64,T,MED_E,EUR,IT
ilc_di03,1996,13542.0,A,Y50-64,T,MED_E,NAC,FI
ilc_di03,1996,8676.0,A,Y50-64,T,MED_E,NAC,IT
ilc_di03,1996,11483.0,A,Y50-64,T,MED_E,PPS,FI
ilc_di03,1996,9906.0,A,Y50-64,T,MED_E,PPS,IT
ilc_di03,1996,16005.0,A,Y50-64,T,MEI_E,EUR,FI
ilc_di03,1996,8872.0,A,Y50-64,T,MEI_E,EUR,IT
ilc_di03,1996,15367.0,A,Y50-64,T,MEI_E,NAC,FI
ilc_di03,1996,9760.0,A,Y50-64,T,MEI_E,NAC,IT
ilc_di03,1996,13030.0,A,Y50-64,T,MEI_E,PPS,FI
ilc_di03,1996,11143.0,A,Y50-64,T,MEI_E,PPS,IT
ilc_di03,1996,12422.0,A,Y6-10,F,MED_E,EUR,FI
ilc_di03,1996,6617.0,A,Y6-10,F,MED_E,EUR,IT
ilc_di03,1996,11927.0,A,Y6-10,F,MED_E,NAC,FI
ilc_di03,1996,7280.0,A,Y6-10,F,MED_E,NAC,IT
ilc_di03,1996,10113.0,A,Y6-10,F,MED_E,PPS,FI
ilc_di03,1996,8311.0,A,Y6-10,F,MED_E,PPS,IT
ilc_di03,1996,13633.0,A,Y6-10,F,MEI_E,EUR,FI
ilc_di03,1996,7617.0,A,Y6-10,F,MEI_E,EUR,IT
ilc_di03,1996,13089.0,A,Y6-10,F,MEI_E,NAC,FI
ilc_di03,1996,8380.0,A,Y6-10,F,MEI_E,NAC,IT
ilc_di03,1996,11099.0,A,Y6-10,F,MEI_E,PPS,FI
ilc_di03,1996,9567.0,A,Y6-10,F,MEI_E,PPS,IT
ilc_di03,1996,13261.0,A,Y6-10,M,MED_E,EUR,FI
ilc_di03,1996,6774.0,A,Y6-10,M,MED_E,EUR,IT
ilc_di03,1996,12732.0,A,Y6-10,M,MED_E,NAC,FI
ilc_di03,1996,7452.0,A,Y6-10,M,MED_E,NAC,IT
ilc_di03,1996,10796.0,A,Y6-10,M,MED_E,PPS,FI
ilc_di03,1996,8507.0,A,Y6-10,M,MED_E,PPS,IT
ilc_di03,1996,14087.0,A,Y6-10,M,MEI_E,EUR,FI
ilc_di03,1996,7714.0,A,Y6-10,M,MEI_E,EUR,IT
ilc_di03,1996,13525.0,A,Y6-10,M,MEI_E,NAC,FI
ilc_di03,1996,8486.0,A,Y6-10,M,MEI_E,NAC,IT
ilc_di03,1996,11468.0,A,Y6-10,M,MEI_E,PPS,FI
ilc_di03,1996,9688.0,A,Y6-10,M,MEI_E,PPS,IT
ilc_di03,1996,12878.0,A,Y6-10,T,MED_E,EUR,FI
ilc_di03,1996,6733.0,A,Y6-10,T,MED_E,EUR,IT
ilc_di03,1996,12364.0,A,Y6-10,T,MED_E,NAC,FI
ilc_di03,1996,7407.0,A,Y6-10,T,MED_E,NAC,IT
ilc_di03,1996,10484.0,A,Y6-10,T,MED_E,PPS,FI
ilc_di03,1996,8457.0,A,Y6-10,T,MED_E,PPS,IT
ilc_di03,1996,13866.0,A,Y6-10,T,MEI_E,EUR,FI
ilc_di03,1996,7669.0,A,Y6-10,T,MEI_E,EUR,IT
ilc_di03,1996,13313.0,A,Y6-10,T,MEI_E,NAC,FI
ilc_di03,1996,8436.0,A,Y6-10,T,MEI_E,NAC,IT
ilc_di03,1996,11288.0,A,Y6-10,T,MEI_E,PPS,FI
ilc_di03,1996,9632.0,A,Y6-10,T,MEI_E,PPS,IT
ilc_di03,1996,10504.0,A,Y65-74,F,MED_E,EUR,FI
ilc_di03,1996,6760.0,A,Y65-74,F,MED_E,EUR,IT
ilc_di03,1996,10085.0,A,Y65-74,F,MED_E,NAC,FI
ilc_di03,1996,7437.0,A,Y65-74,F,MED_E,NAC,IT
ilc_di03,1996,8551.0,A,Y65-74,F,MED_E,PPS,FI
ilc_di03,1996,8491.0,A,Y65-74,F,MED_E,PPS,IT
ilc_di03,1996,11608.0,A,Y65-74,F,MEI_E,EUR,FI
ilc_di03,1996,8084.0,A,Y65-74,F,MEI_E,EUR,IT
ilc_di03,1996,11145.0,A,Y65-74,F,MEI_E,NAC,FI
ilc_di03,1996,8893.0,A,Y65-74,F,MEI_E,NAC,IT
ilc_di03,1996,9450.0,A,Y65-74,F,MEI_E,PPS,FI
ilc_di03,1996,10153.0,A,Y65-74,F,MEI_E,PPS,IT
ilc_di03,1996,11940.0,A,Y65-74,M,MED_E,EUR,FI
ilc_di03,1996,7323.0,A,Y65-74,M,MED_E,EUR,IT
ilc_di03,1996,11464.0,A,Y65-74,M,MED_E,NAC,FI
ilc_di03,1996,8057.0,A,Y65-74,M,MED_E,NAC,IT
ilc_di03,1996,9721.0,A,Y65-74,M,MED_E,PPS,FI
ilc_di03,1996,9198.0,A,Y65-74,M,MED_E,PPS,IT
ilc_di03,1996,13328.0,A,Y65-74,M,MEI_E,EUR,FI
ilc_di03,1996,8655.0,A,Y65-74,M,MEI_E,EUR,IT
ilc_di03,1996,12797.0,A,Y65-74,M,MEI_E,NAC,FI
ilc_di03,1996,9521.0,A,Y65-74,M,MEI_E,NAC,IT
ilc_di03,1996,10851.0,A,Y65-74,M,MEI_E,PPS,FI
ilc_di03,1996,10870.0,A,Y65-74,M,MEI_E,PPS,IT
ilc_di03,1996,11195.0,A,Y65-74,T,MED_E,EUR,FI
ilc_di03,1996,7032.0,A,Y65-74,T,MED_E,EUR,IT
ilc_di03,1996,10749.0,A,Y65-74,T,MED_E,NAC,FI
ilc_di03,1996,7737.0,A,Y65-74,T,MED_E,NAC,IT
ilc_di03,1996,9114.0,A,Y65-74,T,MED_E,PPS,FI
ilc_di03,1996,8833.0,A,Y65-74,T,MED_E,PPS,IT
ilc_di03,1996,12337.0,A,Y65-74,T,MEI_E,EUR,FI
ilc_di03,1996,8337.0,A,Y65-74,T,MEI_E,EUR,IT
ilc_di03,1996,11844.0,A,Y65-74,T,MEI_E,NAC,FI
ilc_di03,1996,9172.0,A,Y65-74,T,MEI_E,NAC,IT
ilc_di03,1996,10043.0,A,Y65-74,T,MEI_E,PPS,FI
ilc_di03,1996,10472.0,A,Y65-74,T,MEI_E,PPS,IT
ilc_di03,1996,12427.0,A,Y_GE16,F,MED_E,EUR,FI
ilc_di03,1996,7323.0,A,Y_GE16,F,MED_E,EUR,IT
ilc_di03,1996,11931.0,A,Y_GE16,F,MED_E,NAC,FI
ilc_di03,1996,8057.0,A,Y_GE16,F,MED_E,NAC,IT
ilc_di03,1996,10117.0,A,Y_GE16,F,MED_E,PPS,FI
ilc_di03,1996,9198.0,A,Y_GE16,F,MED_E,PPS,IT
ilc_di03,1996,13628.0,A,Y_GE16,F,MEI_E,EUR,FI
ilc_di03,1996,8268.0,A,Y_GE16,F,MEI_E,EUR,IT
ilc_di03,1996,13085.0,A,Y_GE16,F,MEI_E,NAC,FI
ilc_di03,1996,9096.0,A,Y_GE16,F,MEI_E,NAC,IT
ilc_di03,1996,11095.0,A,Y_GE16,F,MEI_E,PPS,FI
ilc_di03,1996,10384.0,A,Y_GE16,F,MEI_E,PPS,IT
ilc_di03,1996,13140.0,A,Y_GE16,M,MED_E,EUR,FI
ilc_di03,1996,7758.0,A,Y_GE16,M,MED_E,EUR,IT
ilc_di03,1996,12616.0,A,Y_GE16,M,MED_E,NAC,FI
ilc_di03,1996,8535.0,A,Y_GE16,M,MED_E,NAC,IT
ilc_di03,1996,10698.0,A,Y_GE16,M,MED_E,PPS,FI
ilc_di03,1996,9744.0,A,Y_GE16,M,MED_E,PPS,IT
ilc_di03,1996,14376.0,A,Y_GE16,M,MEI_E,EUR,FI
ilc_di03,1996,8745.0,A,Y_GE16,M,MEI_E,EUR,IT
ilc_di03,1996,13802.0,A,Y_GE16,M,MEI_E,NAC,FI
ilc_di03,1996,9620.0,A,Y_GE16,M,MEI_E,NAC,IT
ilc_di03,1996,11703.0,A,Y_GE16,M,MEI_E,PPS,FI
ilc_di03,1996,10983.0,A,Y_GE16,M,MEI_E,PPS,IT
ilc_di03,1996,12831.0,A,Y_GE16,T,MED_E,EUR,FI
ilc_di03,1996,7511.0,A,Y_GE16,T,MED_E,EUR,IT
ilc_di03,1996,12320.0,A,Y_GE16,T,MED_E,NAC,FI
ilc_di03,1996,8263.0,A,Y_GE16,T,MED_E,NAC,IT
ilc_di03,1996,10446.0,A,Y_GE16,T,MED_E,PPS,FI
ilc_di03,1996,9434.0,A,Y_GE16,T,MED_E,PPS,IT
ilc_di03,1996,13987.0,A,Y_GE16,T,MEI_E,EUR,FI
ilc_di03,1996,8497.0,A,Y_GE16,T,MEI_E,EUR,IT
ilc_di03,1996,13429.0,A,Y_GE16,T,MEI_E,NAC,FI
ilc_di03,1996,9347.0,A,Y_GE16,T,MEI_E,NAC,IT
ilc_di03,1996,11387.0,A,Y_GE16,T,MEI_E,PPS,FI
ilc_di03,1996,10672.0,A,Y_GE16,T,MEI_E,PPS,IT
ilc_di03,1996,9873.0,A,Y_GE65,F,MED_E,EUR,FI
ilc_di03,1996,6760.0,A,Y_GE65,F,MED_E,EUR,IT
ilc_di03,1996,9479.0,A,Y_GE65,F,MED_E,NAC,FI
ilc_di03,1996,7437.0,A,Y_GE65,F,MED_E,NAC,IT
ilc_di03,1996,8038.0,A,Y_GE65,F,MED_E,PPS,FI
ilc_di03,1996,8491.0,A,Y_GE65,F,MED_E,PPS,IT
ilc_di03,1996,11074.0,A,Y_GE65,F,MEI_E,EUR,FI
ilc_di03,1996,7830.0,A,Y_GE65,F,MEI_E,EUR,IT
ilc_di03,1996,10632.0,A,Y_GE65,F,MEI_E,NAC,FI
ilc_di03,1996,8614.0,A,Y_GE65,F,MEI_E,NAC,IT
ilc_di03,1996,9015.0,A,Y_GE65,F,MEI_E,PPS,FI
ilc_di03,1996,9834.0,A,Y_GE65,F,MEI_E,PPS,IT
ilc_di03,1996,11617.0,A,Y_GE65,M,MED_E,EUR,FI
ilc_di03,1996,7239.0,A,Y_GE65,M,MED_E,EUR,IT
ilc_di03,1996,11153.0,A,Y_GE65,M,MED_E,NAC,FI
ilc_di03,1996,7964.0,A,Y_GE65,M,MED_E,NAC,IT
ilc_di03,1996,9457.0,A,Y_GE65,M,MED_E,PPS,FI
ilc_di03,1996,9092.0,A,Y_GE65,M,MED_E,PPS,IT
ilc_di03,1996,13185.0,A,Y_GE65,M,MEI_E,EUR,FI
ilc_di03,1996,8553.0,A,Y_GE65,M,MEI_E,EUR,IT
ilc_di03,1996,12659.0,A,Y_GE65,M,MEI_E,NAC,FI
ilc_di03,1996,9410.0,A,Y_GE65,M,MEI_E,NAC,IT
ilc_di03,1996,10734.0,A,Y_GE65,M,MEI_E,PPS,FI
ilc_di03,1996,10743.0,A,Y_GE65,M,MEI_E,PPS,IT
ilc_di03,1996,10818.0,A,Y_GE65,T,MED_E,EUR,FI
ilc_di03,1996,6948.0,A,Y_GE65,T,MED_E,EUR,IT
ilc_di03,1996,10386.0,A,Y_GE65,T,MED_E,NAC,FI
ilc_di03,1996,7644.0,A,Y_GE65,T,MED_E,NAC,IT
ilc_di03,1996,8807.0,A,Y_GE65,T,MED_E,PPS,FI
ilc_di03,1996,8726.0,A,Y_GE65,T,MED_E,PPS,IT
ilc_di03,1996,11876.0,A,Y_GE65,T,MEI_E,EUR,FI
ilc_di03,1996,8127.0,A,Y_GE65,T,MEI_E,EUR,IT
ilc_di03,1996,11402.0,A,Y_GE65,T,MEI_E,NAC,FI
ilc_di03,1996,8941.0,A,Y_GE65,T,MEI_E,NAC,IT
ilc_di03,1996,9668.0,A,Y_GE65,T,MEI_E,PPS,FI
ilc_di03,1996,10208.0,A,Y_GE65,T,MEI_E,PPS,IT
ilc_di03,1996,9029.0,A,Y_GE75,F,MED_E,EUR,FI
ilc_di03,1996,6713.0,A,Y_GE75,F,MED_E,EUR,IT
ilc_di03,1996,8668.0,A,Y_GE75,F,MED_E,NAC,FI
ilc_di03,1996,7385.0,A,Y_GE75,F,MED_E,NAC,IT
ilc_di03,1996,7350.0,A,Y_GE75,F,MED_E,PPS,FI
ilc_di03,1996,8432.0,A,Y_GE75,F,MED_E,PPS,IT
ilc_di03,1996,10396.0,A,Y_GE75,F,MEI_E,EUR,FI
ilc_di03,1996,7500.0,A,Y_GE75,F,MEI_E,EUR,IT
ilc_di03,1996,9982.0,A,Y_GE75,F,MEI_E,NAC,FI
ilc_di03,1996,8251.0,A,Y_GE75,F,MEI_E,NAC,IT
ilc_di03,1996,8464.0,A,Y_GE75,F,MEI_E,PPS,FI
ilc_di03,1996,9420.0,A,Y_GE75,F,MEI_E,PPS,IT
ilc_di03,1996,11281.0,A,Y_GE75,M,MED_E,EUR,FI
ilc_di03,1996,7061.0,A,Y_GE75,M,MED_E,EUR,IT
ilc_di03,1996,10831.0,A,Y_GE75,M,MED_E,NAC,FI
ilc_di03,1996,7768.0,A,Y_GE75,M,MED_E,NAC,IT
ilc_di03,1996,9184.0,A,Y_GE75,M,MED_E,PPS,FI
ilc_di03,1996,8868.0,A,Y_GE75,M,MED_E,PPS,IT
ilc_di03,1996,12893.0,A,Y_GE75,M,MEI_E,EUR,FI
ilc_di03,1996,8368.0,A,Y_GE75,M,MEI_E,EUR,IT
ilc_di03,1996,12379.0,A,Y_GE75,M,MEI_E,NAC,FI
ilc_di03,1996,9205.0,A,Y_GE75,M,MEI_E,NAC,IT
ilc_di03,1996,10497.0,A,Y_GE75,M,MEI_E,PPS,FI
ilc_di03,1996,10510.0,A,Y_GE75,M,MEI_E,PPS,IT
ilc_di03,1996,9726.0,A,Y_GE75,T,MED_E,EUR,FI
ilc_di03,1996,6760.0,A,Y_GE75,T,MED_E,EUR,IT
ilc_di03,1996,9338.0,A,Y_GE75,T,MED_E,NAC,FI
ilc_di03,1996,7437.0,A,Y_GE75,T,MED_E,NAC,IT
ilc_di03,1996,7918.0,A,Y_GE75,T,MED_E,PPS,FI
ilc_di03,1996,8491.0,A,Y_GE75,T,MED_E,PPS,IT
ilc_di03,1996,11179.0,A,Y_GE75,T,MEI_E,EUR,FI
ilc_di03,1996,7814.0,A,Y_GE75,T,MEI_E,EUR,IT
ilc_di03,1996,10733.0,A,Y_GE75,T,MEI_E,NAC,FI
ilc_di03,1996,8596.0,A,Y_GE75,T,MEI_E,NAC,IT
ilc_di03,1996,9101.0,A,Y_GE75,T,MEI_E,PPS,FI
ilc_di03,1996,9814.0,A,Y_GE75,T,MEI_E,PPS,IT
ilc_di03,1996,12647.0,A,Y_LT16,F,MED_E,EUR,FI
ilc_di03,1996,6565.0,A,Y_LT16,F,MED_E,EUR,IT
ilc_di03,1996,12142.0,A,Y_LT16,F,MED_E,NAC,FI
ilc_di03,1996,7222.0,A,Y_LT16,F,MED_E,NAC,IT
ilc_di03,1996,10296.0,A,Y_LT16,F,MED_E,PPS,FI
ilc_di03,1996,8245.0,A,Y_LT16,F,MED_E,PPS,IT
ilc_di03,1996,13498.0,A,Y_LT16,F,MEI_E,EUR,FI
ilc_di03,1996,7559.0,A,Y_LT16,F,MEI_E,EUR,IT
ilc_di03,1996,12960.0,A,Y_LT16,F,MEI_E,NAC,FI
ilc_di03,1996,8316.0,A,Y_LT16,F,MEI_E,NAC,IT
ilc_di03,1996,10989.0,A,Y_LT16,F,MEI_E,PPS,FI
ilc_di03,1996,9494.0,A,Y_LT16,F,MEI_E,PPS,IT
ilc_di03,1996,12639.0,A,Y_LT16,M,MED_E,EUR,FI
ilc_di03,1996,6700.0,A,Y_LT16,M,MED_E,EUR,IT
ilc_di03,1996,12135.0,A,Y_LT16,M,MED_E,NAC,FI
ilc_di03,1996,7371.0,A,Y_LT16,M,MED_E,NAC,IT
ilc_di03,1996,10290.0,A,Y_LT16,M,MED_E,PPS,FI
ilc_di03,1996,8415.0,A,Y_LT16,M,MED_E,PPS,IT
ilc_di03,1996,13860.0,A,Y_LT16,M,MEI_E,EUR,FI
ilc_di03,1996,7630.0,A,Y_LT16,M,MEI_E,EUR,IT
ilc_di03,1996,13307.0,A,Y_LT16,M,MEI_E,NAC,FI
ilc_di03,1996,8394.0,A,Y_LT16,M,MEI_E,NAC,IT
ilc_di03,1996,11284.0,A,Y_LT16,M,MEI_E,PPS,FI
ilc_di03,1996,9583.0,A,Y_LT16,M,MEI_E,PPS,IT
ilc_di03,1996,12647.0,A,Y_LT16,T,MED_E,EUR,FI
ilc_di03,1996,6628.0,A,Y_LT16,T,MED_E,EUR,IT
ilc_di03,1996,12142.0,A,Y_LT16,T,MED_E,NAC,FI
ilc_di03,1996,7291.0,A,Y_LT16,T,MED_E,NAC,IT
ilc_di03,1996,10296.0,A,Y_LT16,T,MED_E,PPS,FI
ilc_di03,1996,8324.0,A,Y_LT16,T,MED_E,PPS,IT
ilc_di03,1996,13684.0,A,Y_LT16,T,MEI_E,EUR,FI
ilc_di03,1996,7596.0,A,Y_LT16,T,MEI_E,EUR,IT
ilc_di03,1996,13138.0,A,Y_LT16,T,MEI_E,NAC,FI
ilc_di03,1996,8356.0,A,Y_LT16,T,MEI_E,NAC,IT
ilc_di03,1996,11141.0,A,Y_LT16,T,MEI_E,PPS,FI
ilc_di03,1996,9540.0,A,Y_LT16,T,MEI_E,PPS,IT
ilc_di03,1996,12866.0,A,Y_LT6,F,MED_E,EUR,FI
ilc_di03,1996,7115.0,A,Y_LT6,F,MED_E,EUR,IT
ilc_di03,1996,12353.0,A,Y_LT6,F,MED_E,NAC,FI
ilc_di03,1996,7827.0,A,Y_LT6,F,MED_E,NAC,IT
ilc_di03,1996,10474.0,A,Y_LT6,F,MED_E,PPS,FI
ilc_di03,1996,8936.0,A,Y_LT6,F,MED_E,PPS,IT
ilc_di03,1996,13467.0,A,Y_LT6,F,MEI_E,EUR,FI
ilc_di03,1996,8074.0,A,Y_LT6,F,MEI_E,EUR,IT
ilc_di03,1996,12929.0,A,Y_LT6,F,MEI_E,NAC,FI
ilc_di03,1996,8883.0,A,Y_LT6,F,MEI_E,NAC,IT
ilc_di03,1996,10963.0,A,Y_LT6,F,MEI_E,PPS,FI
ilc_di03,1996,10141.0,A,Y_LT6,F,MEI_E,PPS,IT
ilc_di03,1996,12180.0,A,Y_LT6,M,MED_E,EUR,FI
ilc_di03,1996,6885.0,A,Y_LT6,M,MED_E,EUR,IT
ilc_di03,1996,11694.0,A,Y_LT6,M,MED_E,NAC,FI
ilc_di03,1996,7575.0,A,Y_LT6,M,MED_E,NAC,IT
ilc_di03,1996,9916.0,A,Y_LT6,M,MED_E,PPS,FI
ilc_di03,1996,8648.0,A,Y_LT6,M,MED_E,PPS,IT
ilc_di03,1996,13726.0,A,Y_LT6,M,MEI_E,EUR,FI
ilc_di03,1996,8017.0,A,Y_LT6,M,MEI_E,EUR,IT
ilc_di03,1996,13178.0,A,Y_LT6,M,MEI_E,NAC,FI
ilc_di03,1996,8819.0,A,Y_LT6,M,MEI_E,NAC,IT
ilc_di03,1996,11174.0,A,Y_LT6,M,MEI_E,PPS,FI
ilc_di03,1996,10069.0,A,Y_LT6,M,MEI_E,PPS,IT
ilc_di03,1996,12421.0,A,Y_LT6,T,MED_E,EUR,FI
ilc_di03,1996,7042.0,A,Y_LT6,T,MED_E,EUR,IT
ilc_di03,1996,11925.0,A,Y_LT6,T,MED_E,NAC,FI
ilc_di03,1996,7747.0,A,Y_LT6,T,MED_E,NAC,IT
ilc_di03,1996,10112.0,A,Y_LT6,T,MED_E,PPS,FI
ilc_di03,1996,8844.0,A,Y_LT6,T,MED_E,PPS,IT
ilc_di03,1996,13600.0,A,Y_LT6,T,MEI_E,EUR,FI
ilc_di03,1996,8044.0,A,Y_LT6,T,MEI_E,EUR,IT
ilc_di03,1996,13058.0,A,Y_LT6,T,MEI_E,NAC,FI
