dataset,time,obs_value,freq,incgrp,building,deg_urb,unit,geo
ilc_lvho01,2020,3.9,A,TOTAL,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2020,5.9,A,TOTAL,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2020,12.5,A,TOTAL,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2020,4.6,A,TOTAL,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2020,5.7,A,TOTAL,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2020,17.7,A,TOTAL,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2020,22.1,A,TOTAL,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2020,0.1,A,TOTAL,OTH,DEG1,PC,FI
ilc_lvho01,2020,0.0,A,TOTAL,OTH,DEG1,PC,IT
ilc_lvho01,2020,0.1,A,TOTAL,OTH,DEG2,PC,FI
ilc_lvho01,2020,0.1,A,TOTAL,OTH,DEG2,PC,IT
ilc_lvho01,2020,0.1,A,TOTAL,OTH,DEG3,PC,FI
ilc_lvho01,2020,0.2,A,TOTAL,OTH,DEG3,PC,IT
ilc_lvho01,2020,0.3,A,TOTAL,OTH,TOTAL,PC,FI
ilc_lvho01,2020,0.3,A,TOTAL,OTH,TOTAL,PC,IT
ilc_lvho01,2020,39.5,A,TOTAL,TOTAL,DEG1,PC,FI
ilc_lvho01,2020,35.7,A,TOTAL,TOTAL,DEG1,PC,IT
ilc_lvho01,2020,31.5,A,TOTAL,TOTAL,DEG2,PC,FI
ilc_lvho01,2020,46.1,A,TOTAL,TOTAL,DEG2,PC,IT
ilc_lvho01,2020,29.0,A,TOTAL,TOTAL,DEG3,PC,FI
ilc_lvho01,2020,18.3,A,TOTAL,TOTAL,DEG3,PC,IT
ilc_lvho01,2020,100.0,A,TOTAL,TOTAL,TOTAL,PC,FI
ilc_lvho01,2020,100.0,A,TOTAL,TOTAL,TOTAL,PC,IT
ilc_lvho01,2021,21.6,A,A_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2021,23.1,A,A_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2021,7.8,A,A_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2021,17.1,A,A_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2021,2.1,A,A_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2021,3.8,A,A_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2021,31.4,A,A_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2021,44.0,A,A_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2021,21.0,A,A_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2021,15.3,A,A_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2021,7.2,A,A_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2021,6.4,A,A_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2021,1.9,A,A_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2021,0.7,A,A_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2021,30.2,A,A_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2021,22.4,A,A_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2021,0.6,A,A_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2021,7.7,A,A_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2021,0.5,A,A_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2021,10.8,A,A_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2021,0.2,A,A_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2021,3.1,A,A_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2021,1.3,A,A_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2021,21.6,A,A_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2021,14.3,A,A_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2021,6.1,A,A_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2021,21.3,A,A_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2021,19.2,A,A_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2021,22.0,A,A_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2021,10.2,A,A_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2021,57.5,A,A_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2021,35.6,A,A_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2021,7.5,A,A_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2021,3.3,A,A_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2021,15.9,A,A_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2021,9.4,A,A_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2021,18.3,A,A_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2021,5.7,A,A_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2021,41.7,A,A_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2021,18.3,A,A_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2021,6.8,A,A_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2021,2.9,A,A_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2021,5.4,A,A_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2021,9.9,A,A_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2021,3.7,A,A_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2021,4.5,A,A_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2021,15.9,A,A_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2021,17.2,A,A_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2021,0.1,A,A_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2021,0.0,A,A_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2021,0.0,A,A_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2021,0.2,A,A_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2021,0.0,A,A_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2021,0.1,A,A_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2021,0.2,A,A_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2021,0.3,A,A_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2021,36.0,A,A_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2021,29.2,A,A_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2021,29.1,A,A_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2021,36.6,A,A_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2021,24.1,A,A_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2021,14.2,A,A_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2021,89.2,A,A_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2021,79.9,A,A_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2021,3.1,A,B_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2021,5.1,A,B_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2021,1.8,A,B_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2021,4.4,A,B_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2021,0.6,A,B_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2021,1.3,A,B_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2021,5.6,A,B_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2021,10.8,A,B_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2021,3.0,A,B_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2021,2.8,A,B_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2021,1.7,A,B_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2021,1.6,A,B_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2021,0.5,A,B_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2021,0.1,A,B_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2021,5.2,A,B_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2021,4.5,A,B_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2021,0.1,A,B_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2021,2.3,A,B_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2021,0.1,A,B_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2021,2.8,A,B_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2021,0.1,A,B_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2021,1.2,A,B_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2021,0.4,A,B_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2021,6.4,A,B_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2021,0.7,A,B_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2021,1.9,A,B_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2021,1.7,A,B_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2021,4.7,A,B_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2021,2.7,A,B_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2021,2.5,A,B_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2021,5.1,A,B_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2021,9.0,A,B_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2021,0.5,A,B_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2021,1.2,A,B_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2021,1.1,A,B_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2021,2.5,A,B_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2021,1.7,A,B_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2021,1.3,A,B_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2021,3.3,A,B_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2021,5.0,A,B_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2021,0.2,A,B_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2021,0.7,A,B_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2021,0.6,A,B_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2021,2.2,A,B_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2021,1.0,A,B_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2021,1.2,A,B_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2021,1.8,A,B_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2021,4.1,A,B_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2021,0.0,A,B_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2021,0.1,A,B_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2021,0.0,A,B_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2021,0.1,A,B_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2021,0.0,A,B_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2021,0.0,A,B_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2021,0.1,A,B_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2021,0.2,A,B_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2021,3.9,A,B_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2021,7.0,A,B_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2021,3.5,A,B_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2021,9.2,A,B_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2021,3.3,A,B_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2021,3.9,A,B_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2021,10.8,A,B_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2021,20.1,A,B_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2021,24.7,A,TOTAL,FLAT,DEG1,PC,FI
ilc_lvho01,2021,28.2,A,TOTAL,FLAT,DEG1,PC,IT
ilc_lvho01,2021,9.6,A,TOTAL,FLAT,DEG2,PC,FI
ilc_lvho01,2021,21.5,A,TOTAL,FLAT,DEG2,PC,IT
ilc_lvho01,2021,2.7,A,TOTAL,FLAT,DEG3,PC,FI
ilc_lvho01,2021,5.2,A,TOTAL,FLAT,DEG3,PC,IT
ilc_lvho01,2021,37.0,A,TOTAL,FLAT,TOTAL,PC,FI
ilc_lvho01,2021,54.9,A,TOTAL,FLAT,TOTAL,PC,IT
ilc_lvho01,2021,24.0,A,TOTAL,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2021,18.1,A,TOTAL,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2021,9.0,A,TOTAL,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2021,7.9,A,TOTAL,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2021,2.4,A,TOTAL,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2021,0.8,A,TOTAL,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2021,35.4,A,TOTAL,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2021,26.9,A,TOTAL,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2021,0.7,A,TOTAL,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2021,10.0,A,TOTAL,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2021,0.6,A,TOTAL,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2021,13.6,A,TOTAL,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2021,0.3,A,TOTAL,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2021,4.4,A,TOTAL,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2021,1.6,A,TOTAL,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2021,28.0,A,TOTAL,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2021,15.0,A,TOTAL,HOUSE,DEG1,PC,FI
ilc_lvho01,2021,8.0,A,TOTAL,HOUSE,DEG1,PC,IT
ilc_lvho01,2021,23.0,A,TOTAL,HOUSE,DEG2,PC,FI
ilc_lvho01,2021,24.0,A,TOTAL,HOUSE,DEG2,PC,IT
ilc_lvho01,2021,24.7,A,TOTAL,HOUSE,DEG3,PC,FI
ilc_lvho01,2021,12.7,A,TOTAL,HOUSE,DEG3,PC,IT
ilc_lvho01,2021,62.7,A,TOTAL,HOUSE,TOTAL,PC,FI
ilc_lvho01,2021,44.6,A,TOTAL,HOUSE,TOTAL,PC,IT
ilc_lvho01,2021,8.0,A,TOTAL,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2021,4.5,A,TOTAL,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2021,17.0,A,TOTAL,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2021,11.9,A,TOTAL,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2021,20.0,A,TOTAL,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2021,7.0,A,TOTAL,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2021,45.0,A,TOTAL,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2021,23.3,A,TOTAL,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2021,7.0,A,TOTAL,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2021,3.5,A,TOTAL,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2021,6.0,A,TOTAL,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2021,12.0,A,TOTAL,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2021,4.7,A,TOTAL,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2021,5.7,A,TOTAL,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2021,17.7,A,TOTAL,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2021,21.3,A,TOTAL,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2021,0.2,A,TOTAL,OTH,DEG1,PC,FI
ilc_lvho01,2021,0.1,A,TOTAL,OTH,DEG1,PC,IT
ilc_lvho01,2021,0.1,A,TOTAL,OTH,DEG2,PC,FI
ilc_lvho01,2021,0.3,A,TOTAL,OTH,DEG2,PC,IT
ilc_lvho01,2021,0.1,A,TOTAL,OTH,DEG3,PC,FI
ilc_lvho01,2021,0.2,A,TOTAL,OTH,DEG3,PC,IT
ilc_lvho01,2021,0.3,A,TOTAL,OTH,TOTAL,PC,FI
ilc_lvho01,2021,0.5,A,TOTAL,OTH,TOTAL,PC,IT
ilc_lvho01,2021,39.9,A,TOTAL,TOTAL,DEG1,PC,FI
ilc_lvho01,2021,36.3,A,TOTAL,TOTAL,DEG1,PC,IT
ilc_lvho01,2021,32.6,A,TOTAL,TOTAL,DEG2,PC,FI
ilc_lvho01,2021,45.7,A,TOTAL,TOTAL,DEG2,PC,IT
ilc_lvho01,2021,27.5,A,TOTAL,TOTAL,DEG3,PC,FI
ilc_lvho01,2021,18.0,A,TOTAL,TOTAL,DEG3,PC,IT
ilc_lvho01,2021,100.0,A,TOTAL,TOTAL,TOTAL,PC,FI
ilc_lvho01,2021,100.0,A,TOTAL,TOTAL,TOTAL,PC,IT
ilc_lvho01,2022,20.6,A,A_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2022,22.5,A,A_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2022,7.7,A,A_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2022,19.3,A,A_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2022,1.9,A,A_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2022,4.4,A,A_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2022,30.2,A,A_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2022,46.2,A,A_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2022,19.7,A,A_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2022,15.0,A,A_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2022,7.1,A,A_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2022,7.2,A,A_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2022,1.7,A,A_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2022,0.8,A,A_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2022,28.4,A,A_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2022,23.1,A,A_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2022,0.9,A,A_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2022,7.5,A,A_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2022,0.6,A,A_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2022,12.1,A,A_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2022,0.2,A,A_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2022,3.6,A,A_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2022,1.7,A,A_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2022,23.1,A,A_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2022,14.1,A,A_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2022,5.6,A,A_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2022,20.8,A,A_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2022,17.8,A,A_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2022,21.9,A,A_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2022,10.0,A,A_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2022,56.8,A,A_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2022,33.4,A,A_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2022,7.5,A,A_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2022,2.6,A,A_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2022,15.6,A,A_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2022,8.4,A,A_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2022,18.0,A,A_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2022,5.7,A,A_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2022,41.1,A,A_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2022,16.8,A,A_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2022,6.6,A,A_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2022,3.0,A,A_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2022,5.2,A,A_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2022,9.3,A,A_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2022,3.9,A,A_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2022,4.3,A,A_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2022,15.7,A,A_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2022,16.7,A,A_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2022,0.1,A,A_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2022,0.0,A,A_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2022,0.0,A,A_MD60,OTH,DEG2,PC,FI
ilc_lvho01,2022,0.2,A,A_MD60,OTH,DEG2,PC,IT
ilc_lvho01,2022,0.2,A,A_MD60,OTH,DEG3,PC,FI
ilc_lvho01,2022,0.0,A,A_MD60,OTH,DEG3,PC,IT
ilc_lvho01,2022,0.4,A,A_MD60,OTH,TOTAL,PC,FI
ilc_lvho01,2022,0.3,A,A_MD60,OTH,TOTAL,PC,IT
ilc_lvho01,2022,34.8,A,A_MD60,TOTAL,DEG1,PC,FI
ilc_lvho01,2022,28.1,A,A_MD60,TOTAL,DEG1,PC,IT
ilc_lvho01,2022,28.6,A,A_MD60,TOTAL,DEG2,PC,FI
ilc_lvho01,2022,37.3,A,A_MD60,TOTAL,DEG2,PC,IT
ilc_lvho01,2022,23.9,A,A_MD60,TOTAL,DEG3,PC,FI
ilc_lvho01,2022,14.5,A,A_MD60,TOTAL,DEG3,PC,IT
ilc_lvho01,2022,87.3,A,A_MD60,TOTAL,TOTAL,PC,FI
ilc_lvho01,2022,79.9,A,A_MD60,TOTAL,TOTAL,PC,IT
ilc_lvho01,2022,4.2,A,B_MD60,FLAT,DEG1,PC,FI
ilc_lvho01,2022,5.1,A,B_MD60,FLAT,DEG1,PC,IT
ilc_lvho01,2022,2.3,A,B_MD60,FLAT,DEG2,PC,FI
ilc_lvho01,2022,4.4,A,B_MD60,FLAT,DEG2,PC,IT
ilc_lvho01,2022,0.6,A,B_MD60,FLAT,DEG3,PC,FI
ilc_lvho01,2022,1.3,A,B_MD60,FLAT,DEG3,PC,IT
ilc_lvho01,2022,7.1,A,B_MD60,FLAT,TOTAL,PC,FI
ilc_lvho01,2022,10.9,A,B_MD60,FLAT,TOTAL,PC,IT
ilc_lvho01,2022,4.0,A,B_MD60,FLAT_GE10,DEG1,PC,FI
ilc_lvho01,2022,2.9,A,B_MD60,FLAT_GE10,DEG1,PC,IT
ilc_lvho01,2022,2.2,A,B_MD60,FLAT_GE10,DEG2,PC,FI
ilc_lvho01,2022,1.4,A,B_MD60,FLAT_GE10,DEG2,PC,IT
ilc_lvho01,2022,0.5,A,B_MD60,FLAT_GE10,DEG3,PC,FI
ilc_lvho01,2022,0.2,A,B_MD60,FLAT_GE10,DEG3,PC,IT
ilc_lvho01,2022,6.6,A,B_MD60,FLAT_GE10,TOTAL,PC,FI
ilc_lvho01,2022,4.4,A,B_MD60,FLAT_GE10,TOTAL,PC,IT
ilc_lvho01,2022,0.2,A,B_MD60,FLAT_LT10,DEG1,PC,FI
ilc_lvho01,2022,2.2,A,B_MD60,FLAT_LT10,DEG1,PC,IT
ilc_lvho01,2022,0.2,A,B_MD60,FLAT_LT10,DEG2,PC,FI
ilc_lvho01,2022,3.0,A,B_MD60,FLAT_LT10,DEG2,PC,IT
ilc_lvho01,2022,0.1,A,B_MD60,FLAT_LT10,DEG3,PC,FI
ilc_lvho01,2022,1.2,A,B_MD60,FLAT_LT10,DEG3,PC,IT
ilc_lvho01,2022,0.4,A,B_MD60,FLAT_LT10,TOTAL,PC,FI
ilc_lvho01,2022,6.4,A,B_MD60,FLAT_LT10,TOTAL,PC,IT
ilc_lvho01,2022,1.0,A,B_MD60,HOUSE,DEG1,PC,FI
ilc_lvho01,2022,1.9,A,B_MD60,HOUSE,DEG1,PC,IT
ilc_lvho01,2022,2.0,A,B_MD60,HOUSE,DEG2,PC,FI
ilc_lvho01,2022,4.4,A,B_MD60,HOUSE,DEG2,PC,IT
ilc_lvho01,2022,2.5,A,B_MD60,HOUSE,DEG3,PC,FI
ilc_lvho01,2022,2.8,A,B_MD60,HOUSE,DEG3,PC,IT
ilc_lvho01,2022,5.5,A,B_MD60,HOUSE,TOTAL,PC,FI
ilc_lvho01,2022,9.1,A,B_MD60,HOUSE,TOTAL,PC,IT
ilc_lvho01,2022,0.4,A,B_MD60,HOUSE_D,DEG1,PC,FI
ilc_lvho01,2022,1.3,A,B_MD60,HOUSE_D,DEG1,PC,IT
ilc_lvho01,2022,1.3,A,B_MD60,HOUSE_D,DEG2,PC,FI
ilc_lvho01,2022,2.2,A,B_MD60,HOUSE_D,DEG2,PC,IT
ilc_lvho01,2022,1.9,A,B_MD60,HOUSE_D,DEG3,PC,FI
ilc_lvho01,2022,1.4,A,B_MD60,HOUSE_D,DEG3,PC,IT
ilc_lvho01,2022,3.6,A,B_MD60,HOUSE_D,TOTAL,PC,FI
ilc_lvho01,2022,4.9,A,B_MD60,HOUSE_D,TOTAL,PC,IT
ilc_lvho01,2022,0.6,A,B_MD60,HOUSE_SD,DEG1,PC,FI
ilc_lvho01,2022,0.6,A,B_MD60,HOUSE_SD,DEG1,PC,IT
ilc_lvho01,2022,0.7,A,B_MD60,HOUSE_SD,DEG2,PC,FI
ilc_lvho01,2022,2.2,A,B_MD60,HOUSE_SD,DEG2,PC,IT
ilc_lvho01,2022,0.7,A,B_MD60,HOUSE_SD,DEG3,PC,FI
ilc_lvho01,2022,1.4,A,B_MD60,HOUSE_SD,DEG3,PC,IT
ilc_lvho01,2022,1.9,A,B_MD60,HOUSE_SD,TOTAL,PC,FI
ilc_lvho01,2022,4.1,A,B_MD60,HOUSE_SD,TOTAL,PC,IT
ilc_lvho01,2022,0.1,A,B_MD60,OTH,DEG1,PC,FI
ilc_lvho01,2022,0.0,A,B_MD60,OTH,DEG1,PC,IT
ilc_lvho01,2022,0.0,A,B_MD60,OTH,DEG2,PC,FI
