dataset,time,obs_value,freq,indic_ur,cities
urb_ctran,1991,152.39,A,TT1057I,SK003C
urb_ctran,1991,461363.0,A,TT1057V,AT001C
urb_ctran,1991,194645.0,A,TT1057V,BE002C
urb_ctran,1991,88111.0,A,TT1057V,BE003C
urb_ctran,1991,72456.0,A,TT1057V,BE004C
urb_ctran,1991,67901.0,A,TT1057V,BE005C
urb_ctran,1991,44237.0,A,TT1057V,BE006C
urb_ctran,1991,3057798.0,A,TT1057V,CH
urb_ctran,1991,190130.0,A,TT1057V,CY
urb_ctran,1991,164557.0,A,TT1057V,ES006C
urb_ctran,1991,116799.0,A,TT1057V,ES008C
urb_ctran,1991,1911946.0,A,TT1057V,FI
urb_ctran,1991,166018.0,A,TT1057V,FI001C
urb_ctran,1991,62756.0,A,TT1057V,FI002C
urb_ctran,1991,60607.0,A,TT1057V,FI003C
urb_ctran,1991,40332.0,A,TT1057V,FI004C
urb_ctran,1991,2015455.0,A,TT1057V,HU
urb_ctran,1991,1771347.0,A,TT1057V,IT001C
urb_ctran,1991,622286.0,A,TT1057V,IT004C
urb_ctran,1991,357346.0,A,TT1057V,IT005C
urb_ctran,1991,328742.0,A,TT1057V,IT006C
urb_ctran,1991,249769.0,A,TT1057V,IT007C
urb_ctran,1991,164075.0,A,TT1057V,IT008C
urb_ctran,1991,244380.0,A,TT1057V,IT009C
urb_ctran,1991,187811.0,A,TT1057V,IT010C
urb_ctran,1991,124992.0,A,TT1057V,IT011C
urb_ctran,1991,151199.0,A,TT1057V,IT012C
urb_ctran,1991,43989.0,A,TT1057V,IT013C
urb_ctran,1991,58341.0,A,TT1057V,IT014C
urb_ctran,1991,123740.0,A,TT1057V,IT015C
urb_ctran,1991,96228.0,A,TT1057V,IT016C
urb_ctran,1991,61855.0,A,TT1057V,IT017C
urb_ctran,1991,70467.0,A,TT1057V,IT018C
urb_ctran,1991,26012.0,A,TT1057V,IT019C
urb_ctran,1991,34695.0,A,TT1057V,IT020C
urb_ctran,1991,100733.0,A,TT1057V,IT021C
urb_ctran,1991,36197.0,A,TT1057V,IT022C
urb_ctran,1991,46138.0,A,TT1057V,IT023C
urb_ctran,1991,84869.0,A,TT1057V,IT024C
urb_ctran,1991,71415.0,A,TT1057V,IT025C
urb_ctran,1991,124597.0,A,TT1057V,IT026C
urb_ctran,1991,510562.0,A,TT1057V,LT
urb_ctran,1991,89896.0,A,TT1057V,LT001C
urb_ctran,1991,63367.0,A,TT1057V,LT002C
urb_ctran,1991,19365.0,A,TT1057V,LT003C
urb_ctran,1991,42448.0,A,TT1057V,LU001C
urb_ctran,1991,111019.0,A,TT1057V,LV001C
urb_ctran,1991,12740.0,A,TT1057V,LV002C
urb_ctran,1991,117755.0,A,TT1057V,MT001C
urb_ctran,1991,532772.0,A,TT1057V,PL001C
urb_ctran,1991,134600.0,A,TT1057V,PL004C
urb_ctran,1991,150500.0,A,TT1057V,PL005C
urb_ctran,1991,52387.0,A,TT1057V,PL007C
urb_ctran,1991,68296.0,A,TT1057V,PL008C
urb_ctran,1991,102935.0,A,TT1057V,PL010C
urb_ctran,1991,82849.0,A,TT1057V,PL011C
urb_ctran,1991,23870.0,A,TT1057V,PL012C
urb_ctran,1991,90924.0,A,TT1057V,PL013C
urb_ctran,1991,11310.0,A,TT1057V,PL022C
urb_ctran,1991,11100.0,A,TT1057V,PL023C
urb_ctran,1991,157232.0,A,TT1057V,SE002C
urb_ctran,1991,84282.0,A,TT1057V,SE003C
urb_ctran,1991,45730.0,A,TT1057V,SE004C
urb_ctran,1991,37846.0,A,TT1057V,SE005C
urb_ctran,1991,594289.0,A,TT1057V,SI
urb_ctran,1991,906129.0,A,TT1057V,SK
urb_ctran,1991,104295.0,A,TT1057V,SK001C
urb_ctran,1991,48160.0,A,TT1057V,SK002C
urb_ctran,1991,12709.0,A,TT1057V,SK003C
urb_ctran,1991,187991.0,A,TT1064V,AT001C
urb_ctran,1991,477244.0,A,TT1064V,BE001C
urb_ctran,1991,123153.0,A,TT1064V,BE002C
urb_ctran,1991,61231.0,A,TT1064V,BE003C
urb_ctran,1991,36380.0,A,TT1064V,BE004C
urb_ctran,1991,54256.0,A,TT1064V,BE005C
urb_ctran,1991,23216.0,A,TT1064V,BE006C
urb_ctran,1991,105006.0,A,TT1064V,CZ001C
urb_ctran,1991,59419.0,A,TT1064V,CZ002C
urb_ctran,1991,59358.0,A,TT1064V,CZ003C
urb_ctran,1991,27153.0,A,TT1064V,CZ004C
urb_ctran,1991,9289.0,A,TT1064V,CZ005C
urb_ctran,1991,24000.0,A,TT1064V,EE001C
urb_ctran,1991,6600.0,A,TT1064V,EE002C
urb_ctran,1991,128189.0,A,TT1064V,FI001C
urb_ctran,1991,22497.0,A,TT1064V,FI002C
urb_ctran,1991,27377.0,A,TT1064V,FI003C
urb_ctran,1991,13595.0,A,TT1064V,FI004C
urb_ctran,1991,191913.0,A,TT1064V,IT001C
urb_ctran,1991,202745.0,A,TT1064V,IT004C
urb_ctran,1991,38257.0,A,TT1064V,IT005C
urb_ctran,1991,47447.0,A,TT1064V,IT006C
urb_ctran,1991,113244.0,A,TT1064V,IT007C
urb_ctran,1991,89332.0,A,TT1064V,IT008C
urb_ctran,1991,101191.0,A,TT1064V,IT009C
urb_ctran,1991,70118.0,A,TT1064V,IT010C
urb_ctran,1991,69388.0,A,TT1064V,IT011C
urb_ctran,1991,52288.0,A,TT1064V,IT012C
urb_ctran,1991,14510.0,A,TT1064V,IT013C
urb_ctran,1991,22958.0,A,TT1064V,IT014C
urb_ctran,1991,16694.0,A,TT1064V,IT015C
urb_ctran,1991,25893.0,A,TT1064V,IT016C
urb_ctran,1991,25868.0,A,TT1064V,IT017C
urb_ctran,1991,30993.0,A,TT1064V,IT018C
urb_ctran,1991,10636.0,A,TT1064V,IT019C
urb_ctran,1991,25061.0,A,TT1064V,IT020C
urb_ctran,1991,34964.0,A,TT1064V,IT021C
urb_ctran,1991,15374.0,A,TT1064V,IT022C
urb_ctran,1991,14730.0,A,TT1064V,IT023C
urb_ctran,1991,9218.0,A,TT1064V,IT024C
urb_ctran,1991,18314.0,A,TT1064V,IT025C
urb_ctran,1991,59413.0,A,TT1064V,IT026C
urb_ctran,1991,55860.0,A,TT1064V,LU001C
urb_ctran,1991,42866.0,A,TT1064V,PL002C
urb_ctran,1991,93070.0,A,TT1064V,PL003C
urb_ctran,1991,54159.0,A,TT1064V,PL005C
urb_ctran,1991,49779.0,A,TT1064V,PL006C
urb_ctran,1991,19402.0,A,TT1064V,PL007C
urb_ctran,1991,25283.0,A,TT1064V,PL008C
urb_ctran,1991,34706.0,A,TT1064V,PL009C
urb_ctran,1991,94895.0,A,TT1064V,PL010C
urb_ctran,1991,19874.0,A,TT1064V,PL011C
urb_ctran,1991,34880.0,A,TT1064V,PL012C
urb_ctran,1991,17768.0,A,TT1064V,PL013C
urb_ctran,1991,13739.0,A,TT1064V,PL014C
urb_ctran,1991,51312.0,A,TT1064V,PL015C
urb_ctran,1991,31329.0,A,TT1064V,PL016C
urb_ctran,1991,22370.0,A,TT1064V,PL020C
urb_ctran,1991,3272.0,A,TT1064V,PL021C
urb_ctran,1991,17156.0,A,TT1064V,PL022C
urb_ctran,1991,4728.0,A,TT1064V,PL023C
urb_ctran,1991,12283.0,A,TT1064V,PT003C
urb_ctran,1991,11981.0,A,TT1064V,PT004C
urb_ctran,1991,20070.0,A,TT1064V,PT005C
urb_ctran,1991,12543.0,A,TT1064V,PT006C
urb_ctran,1991,4719.0,A,TT1064V,PT007C
urb_ctran,1991,13413.0,A,TT1064V,PT008C
urb_ctran,1991,7158.0,A,TT1064V,SE004C
urb_ctran,1991,5781.0,A,TT1064V,SE005C
urb_ctran,1991,93222.0,A,TT1064V,SI001C
urb_ctran,1991,87981.0,A,TT1064V,SI002C
urb_ctran,1991,74895.0,A,TT1064V,SK001C
urb_ctran,1991,29500.0,A,TT1064V,SK002C
urb_ctran,1991,12091.0,A,TT1064V,SK003C
urb_ctran,1991,16952.0,A,TT1064V,SK004C
urb_ctran,1991,48126.0,A,TT1065V,AT001C
urb_ctran,1991,193806.0,A,TT1065V,BE001C
urb_ctran,1991,32661.0,A,TT1065V,BE002C
urb_ctran,1991,20126.0,A,TT1065V,BE003C
urb_ctran,1991,11949.0,A,TT1065V,BE004C
urb_ctran,1991,16398.0,A,TT1065V,BE005C
urb_ctran,1991,10871.0,A,TT1065V,BE006C
urb_ctran,1991,28718.0,A,TT1065V,CZ001C
urb_ctran,1991,12706.0,A,TT1065V,CZ002C
urb_ctran,1991,12773.0,A,TT1065V,CZ003C
urb_ctran,1991,7360.0,A,TT1065V,CZ004C
urb_ctran,1991,4337.0,A,TT1065V,CZ005C
urb_ctran,1991,14700.0,A,TT1065V,EE001C
urb_ctran,1991,4000.0,A,TT1065V,EE002C
urb_ctran,1991,39669.0,A,TT1065V,FI001C
urb_ctran,1991,8584.0,A,TT1065V,FI002C
urb_ctran,1991,9203.0,A,TT1065V,FI003C
urb_ctran,1991,4537.0,A,TT1065V,FI004C
urb_ctran,1991,37481.0,A,TT1065V,IT001C
urb_ctran,1991,70348.0,A,TT1065V,IT004C
urb_ctran,1991,11239.0,A,TT1065V,IT005C
urb_ctran,1991,8905.0,A,TT1065V,IT006C
urb_ctran,1991,26075.0,A,TT1065V,IT007C
urb_ctran,1991,11232.0,A,TT1065V,IT008C
urb_ctran,1991,34881.0,A,TT1065V,IT009C
urb_ctran,1991,10231.0,A,TT1065V,IT010C
urb_ctran,1991,18047.0,A,TT1065V,IT011C
urb_ctran,1991,19866.0,A,TT1065V,IT012C
urb_ctran,1991,6533.0,A,TT1065V,IT013C
urb_ctran,1991,4392.0,A,TT1065V,IT014C
urb_ctran,1991,6107.0,A,TT1065V,IT015C
urb_ctran,1991,6569.0,A,TT1065V,IT016C
urb_ctran,1991,4635.0,A,TT1065V,IT017C
urb_ctran,1991,9654.0,A,TT1065V,IT018C
urb_ctran,1991,2026.0,A,TT1065V,IT019C
urb_ctran,1991,10640.0,A,TT1065V,IT020C
urb_ctran,1991,6241.0,A,TT1065V,IT021C
urb_ctran,1991,2650.0,A,TT1065V,IT022C
urb_ctran,1991,2376.0,A,TT1065V,IT023C
urb_ctran,1991,8750.0,A,TT1065V,IT024C
urb_ctran,1991,4613.0,A,TT1065V,IT025C
urb_ctran,1991,9880.0,A,TT1065V,IT026C
urb_ctran,1991,6909.0,A,TT1065V,LU001C
urb_ctran,1991,11892.0,A,TT1065V,PL002C
urb_ctran,1991,5521.0,A,TT1065V,PL003C
urb_ctran,1991,8432.0,A,TT1065V,PL005C
urb_ctran,1991,18922.0,A,TT1065V,PL006C
urb_ctran,1991,2969.0,A,TT1065V,PL007C
urb_ctran,1991,3687.0,A,TT1065V,PL008C
urb_ctran,1991,6538.0,A,TT1065V,PL009C
urb_ctran,1991,17106.0,A,TT1065V,PL010C
urb_ctran,1991,3567.0,A,TT1065V,PL011C
urb_ctran,1991,4894.0,A,TT1065V,PL012C
urb_ctran,1991,3018.0,A,TT1065V,PL013C
urb_ctran,1991,2065.0,A,TT1065V,PL014C
urb_ctran,1991,2803.0,A,TT1065V,PL015C
urb_ctran,1991,3563.0,A,TT1065V,PL016C
urb_ctran,1991,2147.0,A,TT1065V,PL020C
urb_ctran,1991,658.0,A,TT1065V,PL021C
urb_ctran,1991,4754.0,A,TT1065V,PL022C
urb_ctran,1991,13883.0,A,TT1065V,PL023C
urb_ctran,1991,7738.0,A,TT1065V,PT003C
urb_ctran,1991,1728.0,A,TT1065V,PT004C
urb_ctran,1991,5716.0,A,TT1065V,PT005C
urb_ctran,1991,7256.0,A,TT1065V,PT006C
urb_ctran,1991,490.0,A,TT1065V,PT007C
urb_ctran,1991,3721.0,A,TT1065V,PT008C
urb_ctran,1991,3949.0,A,TT1065V,SE004C
urb_ctran,1991,3147.0,A,TT1065V,SE005C
urb_ctran,1991,87981.0,A,TT1065V,SI001C
urb_ctran,1991,43499.0,A,TT1065V,SI002C
urb_ctran,1991,7157.0,A,TT1065V,SK001C
urb_ctran,1991,6361.0,A,TT1065V,SK002C
urb_ctran,1991,6633.0,A,TT1065V,SK003C
urb_ctran,1991,5530.0,A,TT1065V,SK004C
urb_ctran,1992,73.25,A,TT1003V,FR022C
urb_ctran,1992,3.6,A,TT1006V,FR022C
urb_ctran,1992,1.05,A,TT1007V,FR022C
urb_ctran,1992,11.46,A,TT1008V,FR022C
urb_ctran,1992,6.11,A,TT1010V,FR022C
urb_ctran,1992,76.85,A,TT1012V,FR022C
urb_ctran,1992,18.03,A,TT1019V,FR022C
urb_ctran,1992,245.26,A,TT1057I,DE001C
urb_ctran,1992,353.62,A,TT1057I,DE002C
urb_ctran,1992,380.7,A,TT1057I,DE003C
urb_ctran,1992,390.84,A,TT1057I,DE004C
urb_ctran,1992,333.93,A,TT1057I,DE005C
urb_ctran,1992,392.46,A,TT1057I,DE006C
urb_ctran,1992,174.35,A,TT1057I,DE008C
urb_ctran,1992,208.88,A,TT1057I,DE009C
urb_ctran,1992,396.62,A,TT1057I,DE010C
urb_ctran,1992,380.22,A,TT1057I,DE011C
urb_ctran,1992,370.46,A,TT1057I,DE012C
urb_ctran,1992,339.22,A,TT1057I,DE013C
urb_ctran,1992,384.66,A,TT1057I,DE014C
urb_ctran,1992,400.53,A,TT1057I,DE015C
urb_ctran,1992,423.7,A,TT1057I,DE016C
urb_ctran,1992,192.55,A,TT1057I,DE017C
urb_ctran,1992,214.42,A,TT1057I,DE018C
urb_ctran,1992,427.62,A,TT1057I,DE019C
urb_ctran,1992,431.84,A,TT1057I,DE021C
urb_ctran,1992,395.14,A,TT1057I,DE023C
urb_ctran,1992,370.43,A,TT1057I,DE024C
urb_ctran,1992,341.81,A,TT1057I,DE025C
urb_ctran,1992,407.25,A,TT1057I,DE026C
urb_ctran,1992,247.89,A,TT1057I,DE027C
urb_ctran,1992,219.63,A,TT1057I,DE028C
urb_ctran,1992,239.92,A,TT1057I,DE030C
urb_ctran,1992,388.79,A,TT1057I,DE031C
urb_ctran,1992,409.73,A,TT1057I,DE032C
urb_ctran,1992,391.84,A,TT1057I,DE033C
urb_ctran,1992,419.82,A,TT1057I,DE034C
urb_ctran,1992,411.48,A,TT1057I,DE035C
urb_ctran,1992,394.29,A,TT1057I,DE124C
urb_ctran,1992,172.43,A,TT1057I,EE
urb_ctran,1992,198.42,A,TT1057I,HU
urb_ctran,1992,144.79,A,TT1057I,LT
urb_ctran,1992,210.21,A,TT1057I,PL003C
urb_ctran,1992,208.07,A,TT1057I,PL006C
urb_ctran,1992,303.58,A,TT1057I,SI
urb_ctran,1992,180.0,A,TT1057I,SK
urb_ctran,1992,3091228.0,A,TT1057V,CH
urb_ctran,1992,33263.0,A,TT1057V,CH007C
urb_ctran,1992,26267.0,A,TT1057V,CH009C
urb_ctran,1992,19412.0,A,TT1057V,CH010C
urb_ctran,1992,850000.0,A,TT1057V,DE001C
urb_ctran,1992,597183.0,A,TT1057V,DE002C
urb_ctran,1992,478397.0,A,TT1057V,DE003C
urb_ctran,1992,375454.0,A,TT1057V,DE004C
urb_ctran,1992,221712.0,A,TT1057V,DE005C
urb_ctran,1992,246177.0,A,TT1057V,DE006C
urb_ctran,1992,94589.0,A,TT1057V,DE008C
urb_ctran,1992,105048.0,A,TT1057V,DE009C
urb_ctran,1992,238235.0,A,TT1057V,DE010C
urb_ctran,1992,219820.0,A,TT1057V,DE011C
urb_ctran,1992,205377.0,A,TT1057V,DE012C
urb_ctran,1992,177626.0,A,TT1057V,DE013C
urb_ctran,1992,192407.0,A,TT1057V,DE014C
urb_ctran,1992,160356.0,A,TT1057V,DE015C
urb_ctran,1992,137400.0,A,TT1057V,DE016C
urb_ctran,1992,57743.0,A,TT1057V,DE017C
urb_ctran,1992,58804.0,A,TT1057V,DE018C
urb_ctran,1992,114633.0,A,TT1057V,DE019C
urb_ctran,1992,76419.0,A,TT1057V,DE021C
urb_ctran,1992,55885.0,A,TT1057V,DE023C
urb_ctran,1992,36657.0,A,TT1057V,DE024C
urb_ctran,1992,66922.0,A,TT1057V,DE025C
urb_ctran,1992,50661.0,A,TT1057V,DE026C
urb_ctran,1992,21055.0,A,TT1057V,DE027C
urb_ctran,1992,13782.0,A,TT1057V,DE028C
urb_ctran,1992,52487.0,A,TT1057V,DE030C
urb_ctran,1992,102971.0,A,TT1057V,DE031C
urb_ctran,1992,122194.0,A,TT1057V,DE032C
urb_ctran,1992,109451.0,A,TT1057V,DE033C
urb_ctran,1992,111282.0,A,TT1057V,DE034C
urb_ctran,1992,75979.0,A,TT1057V,DE035C
urb_ctran,1992,153026.0,A,TT1057V,DE124C
urb_ctran,1992,268100.0,A,TT1057V,EE
urb_ctran,1992,2058334.0,A,TT1057V,HU
urb_ctran,1992,542516.0,A,TT1057V,LT
urb_ctran,1992,156400.0,A,TT1057V,PL003C
urb_ctran,1992,96062.0,A,TT1057V,PL006C
urb_ctran,1992,606820.0,A,TT1057V,SI
urb_ctran,1992,953239.0,A,TT1057V,SK
urb_ctran,1992,834.0,A,TT1060V,CH
urb_ctran,1992,7.0,A,TT1060V,CH007C
urb_ctran,1992,2.0,A,TT1060V,CH009C
urb_ctran,1992,3.0,A,TT1060V,CH010C
urb_ctran,1992,290400.0,A,TT1064V,DE002C
urb_ctran,1992,172395.0,A,TT1064V,DE004C
urb_ctran,1992,292220.0,A,TT1064V,DE005C
urb_ctran,1992,78824.0,A,TT1064V,DE006C
urb_ctran,1992,63217.0,A,TT1064V,DE010C
urb_ctran,1992,193900.0,A,TT1064V,DE011C
urb_ctran,1992,158397.0,A,TT1064V,DE013C
urb_ctran,1992,128381.0,A,TT1064V,DE014C
urb_ctran,1992,43947.0,A,TT1064V,DE016C
urb_ctran,1992,54977.0,A,TT1064V,DE019C
urb_ctran,1992,31049.0,A,TT1064V,DE020C
urb_ctran,1992,43787.0,A,TT1064V,DE025C
urb_ctran,1992,23000.0,A,TT1064V,DE029C
urb_ctran,1992,59188.0,A,TT1064V,DE031C
urb_ctran,1992,47036.0,A,TT1064V,DE032C
urb_ctran,1992,73721.0,A,TT1064V,DE033C
urb_ctran,1992,27839.0,A,TT1064V,DE034C
urb_ctran,1992,53649.0,A,TT1064V,DE035C
urb_ctran,1992,73100.0,A,TT1065V,DE002C
urb_ctran,1992,56551.0,A,TT1065V,DE004C
urb_ctran,1992,43113.0,A,TT1065V,DE005C
urb_ctran,1992,53086.0,A,TT1065V,DE006C
urb_ctran,1992,48997.0,A,TT1065V,DE010C
urb_ctran,1992,31625.0,A,TT1065V,DE013C
urb_ctran,1992,32117.0,A,TT1065V,DE014C
urb_ctran,1992,18159.0,A,TT1065V,DE016C
urb_ctran,1992,28488.0,A,TT1065V,DE019C
urb_ctran,1992,5726.0,A,TT1065V,DE020C
urb_ctran,1992,10667.0,A,TT1065V,DE025C
urb_ctran,1992,8000.0,A,TT1065V,DE029C
urb_ctran,1992,21409.0,A,TT1065V,DE031C
urb_ctran,1992,15333.0,A,TT1065V,DE032C
urb_ctran,1992,17854.0,A,TT1065V,DE033C
urb_ctran,1992,26338.0,A,TT1065V,DE034C
urb_ctran,1992,21436.0,A,TT1065V,DE035C
urb_ctran,1993,201.8,A,TT1057I,HU
urb_ctran,1993,155.93,A,TT1057I,LT
urb_ctran,1993,317.22,A,TT1057I,SI
urb_ctran,1993,187.22,A,TT1057I,SK
urb_ctran,1993,2091623.0,A,TT1057V,HU
urb_ctran,1993,575980.0,A,TT1057V,LT
urb_ctran,1993,632563.0,A,TT1057V,SI
urb_ctran,1993,994933.0,A,TT1057V,SK
urb_ctran,1993,279135.0,A,TT1064V,DE003C
urb_ctran,1993,14150.0,A,TT1064V,DE028C
urb_ctran,1993,75865.0,A,TT1065V,DE003C
urb_ctran,1993,6350.0,A,TT1065V,DE028C
urb_ctran,1994,70.2,A,TT1003V,FR056C
urb_ctran,1994,5.7,A,TT1006V,FR056C
urb_ctran,1994,6.0,A,TT1007V,FR056C
urb_ctran,1994,12.1,A,TT1008V,FR056C
urb_ctran,1994,16.0,A,TT1019V,FR056C
urb_ctran,1994,204.71,A,TT1057I,EE
urb_ctran,1994,210.33,A,TT1057I,HU
urb_ctran,1994,170.81,A,TT1057I,LT
urb_ctran,1994,330.39,A,TT1057I,SI
urb_ctran,1994,186.27,A,TT1057I,SK
urb_ctran,1994,302340.0,A,TT1057V,EE
urb_ctran,1994,2176922.0,A,TT1057V,HU
urb_ctran,1994,627105.0,A,TT1057V,LT
urb_ctran,1994,657287.0,A,TT1057V,SI
urb_ctran,1994,994046.0,A,TT1057V,SK
urb_ctran,1995,23.9,A,TT1003V,EE
urb_ctran,1995,2.7,A,TT1007V,EE
urb_ctran,1995,33.4,A,TT1008V,EE
urb_ctran,1995,26.1,A,TT1019V,EE
urb_ctran,1995,294.52,A,TT1057I,CZ
urb_ctran,1995,236.28,A,TT1057I,EE
urb_ctran,1995,217.23,A,TT1057I,HU
urb_ctran,1995,188.18,A,TT1057I,LT
urb_ctran,1995,350.95,A,TT1057I,SI
urb_ctran,1995,189.65,A,TT1057I,SK
urb_ctran,1995,3043316.0,A,TT1057V,CZ
urb_ctran,1995,342153.0,A,TT1057V,EE
urb_ctran,1995,2245395.0,A,TT1057V,HU
urb_ctran,1995,685552.0,A,TT1057V,LT
urb_ctran,1995,173259.0,A,TT1057V,MT001C
urb_ctran,1995,698211.0,A,TT1057V,SI
urb_ctran,1995,1015794.0,A,TT1057V,SK
urb_ctran,1996,77.0,A,TT1003V,CY001C
urb_ctran,1996,46.8,A,TT1003V,DE001C
urb_ctran,1996,50.9,A,TT1003V,DE002C
urb_ctran,1996,40.8,A,TT1003V,DE003C
urb_ctran,1996,58.5,A,TT1003V,DE004C
urb_ctran,1996,45.8,A,TT1003V,DE005C
urb_ctran,1996,64.5,A,TT1003V,DE006C
urb_ctran,1996,56.4,A,TT1003V,DE008C
urb_ctran,1996,56.3,A,TT1003V,DE009C
urb_ctran,1996,65.8,A,TT1003V,DE010C
urb_ctran,1996,49.4,A,TT1003V,DE011C
urb_ctran,1996,51.5,A,TT1003V,DE012C
urb_ctran,1996,49.2,A,TT1003V,DE013C
urb_ctran,1996,54.2,A,TT1003V,DE014C
urb_ctran,1996,69.1,A,TT1003V,DE015C
urb_ctran,1996,67.6,A,TT1003V,DE016C
urb_ctran,1996,51.3,A,TT1003V,DE017C
urb_ctran,1996,56.1,A,TT1003V,DE018C
urb_ctran,1996,58.5,A,TT1003V,DE019C
urb_ctran,1996,71.3,A,TT1003V,DE021C
urb_ctran,1996,58.5,A,TT1003V,DE023C
urb_ctran,1996,74.3,A,TT1003V,DE024C
urb_ctran,1996,65.8,A,TT1003V,DE025C
urb_ctran,1996,72.7,A,TT1003V,DE026C
urb_ctran,1996,62.0,A,TT1003V,DE027C
urb_ctran,1996,59.6,A,TT1003V,DE028C
urb_ctran,1996,61.8,A,TT1003V,DE029C
urb_ctran,1996,59.6,A,TT1003V,DE030C
urb_ctran,1996,50.2,A,TT1003V,DE031C
urb_ctran,1996,57.3,A,TT1003V,DE032C
urb_ctran,1996,65.3,A,TT1003V,DE033C
urb_ctran,1996,70.9,A,TT1003V,DE034C
urb_ctran,1996,67.5,A,TT1003V,DE035C
urb_ctran,1996,65.4,A,TT1003V,DE124C
urb_ctran,1996,59.0,A,TT1003V,DK002C
urb_ctran,1996,63.0,A,TT1003V,DK003C
urb_ctran,1996,63.0,A,TT1003V,DK004C
urb_ctran,1996,55.0,A,TT1003V,ES012C
urb_ctran,1996,52.4,A,TT1003V,FI002C
urb_ctran,1996,35.0,A,TT1003V,FI004C
urb_ctran,1996,72.96,A,TT1003V,FR017C
urb_ctran,1996,57.0,A,TT1003V,IE
urb_ctran,1996,49.0,A,TT1003V,IE002C
urb_ctran,1996,42.0,A,TT1003V,IE003C
urb_ctran,1996,50.0,A,TT1003V,IE004C
urb_ctran,1996,49.0,A,TT1003V,IE005C
urb_ctran,1996,17.0,A,TT1003V,SK001C
urb_ctran,1996,27.0,A,TT1003V,SK002C
urb_ctran,1996,15.1,A,TT1003V,SK003C
urb_ctran,1996,30.0,A,TT1003V,SK004C
urb_ctran,1996,0.0,A,TT1006V,FI002C
urb_ctran,1996,1.47,A,TT1006V,FR017C
urb_ctran,1996,2.0,A,TT1006V,IE
urb_ctran,1996,5.5,A,TT1007V,FI002C
urb_ctran,1996,15.0,A,TT1007V,FI004C
urb_ctran,1996,2.05,A,TT1007V,FR017C
urb_ctran,1996,4.0,A,TT1007V,IE
urb_ctran,1996,3.0,A,TT1007V,IE002C
urb_ctran,1996,6.0,A,TT1007V,IE003C
urb_ctran,1996,6.0,A,TT1007V,IE004C
urb_ctran,1996,5.0,A,TT1007V,IE005C
urb_ctran,1996,34.0,A,TT1008V,ES012C
urb_ctran,1996,19.5,A,TT1008V,FI002C
urb_ctran,1996,8.0,A,TT1008V,FI004C
urb_ctran,1996,11.05,A,TT1008V,FR017C
urb_ctran,1996,13.0,A,TT1008V,IE
urb_ctran,1996,23.0,A,TT1008V,IE002C
urb_ctran,1996,26.0,A,TT1008V,IE003C
urb_ctran,1996,23.0,A,TT1008V,IE004C
urb_ctran,1996,25.0,A,TT1008V,IE005C
urb_ctran,1996,11.48,A,TT1010V,FR017C
urb_ctran,1996,9.0,A,TT1010V,IE
urb_ctran,1996,10.0,A,TT1010V,IE002C
urb_ctran,1996,11.0,A,TT1010V,IE003C
urb_ctran,1996,7.0,A,TT1010V,IE004C
urb_ctran,1996,4.0,A,TT1010V,IE005C
urb_ctran,1996,74.43,A,TT1012V,FR017C
urb_ctran,1996,32.7,A,TT1019V,DE001C
urb_ctran,1996,27.3,A,TT1019V,DE002C
urb_ctran,1996,25.2,A,TT1019V,DE003C
urb_ctran,1996,22.7,A,TT1019V,DE004C
urb_ctran,1996,24.7,A,TT1019V,DE005C
urb_ctran,1996,23.6,A,TT1019V,DE006C
urb_ctran,1996,29.1,A,TT1019V,DE008C
urb_ctran,1996,31.2,A,TT1019V,DE009C
urb_ctran,1996,23.2,A,TT1019V,DE010C
urb_ctran,1996,21.8,A,TT1019V,DE011C
urb_ctran,1996,22.2,A,TT1019V,DE012C
urb_ctran,1996,23.3,A,TT1019V,DE013C
urb_ctran,1996,23.1,A,TT1019V,DE014C
urb_ctran,1996,21.4,A,TT1019V,DE015C
urb_ctran,1996,20.7,A,TT1019V,DE016C
urb_ctran,1996,28.4,A,TT1019V,DE017C
urb_ctran,1996,25.2,A,TT1019V,DE018C
urb_ctran,1996,22.7,A,TT1019V,DE019C
urb_ctran,1996,22.8,A,TT1019V,DE021C
urb_ctran,1996,22.7,A,TT1019V,DE023C
urb_ctran,1996,19.7,A,TT1019V,DE024C
urb_ctran,1996,18.9,A,TT1019V,DE025C
urb_ctran,1996,20.8,A,TT1019V,DE026C
urb_ctran,1996,25.5,A,TT1019V,DE027C
urb_ctran,1996,23.5,A,TT1019V,DE028C
urb_ctran,1996,25.6,A,TT1019V,DE029C
urb_ctran,1996,23.5,A,TT1019V,DE030C
urb_ctran,1996,22.7,A,TT1019V,DE031C
urb_ctran,1996,22.5,A,TT1019V,DE032C
urb_ctran,1996,20.4,A,TT1019V,DE033C
urb_ctran,1996,21.1,A,TT1019V,DE034C
urb_ctran,1996,23.4,A,TT1019V,DE035C
urb_ctran,1996,21.7,A,TT1019V,DE124C
urb_ctran,1996,18.0,A,TT1019V,DK002C
urb_ctran,1996,16.0,A,TT1019V,DK003C
urb_ctran,1996,18.0,A,TT1019V,DK004C
urb_ctran,1996,22.0,A,TT1019V,FI002C
urb_ctran,1996,20.31,A,TT1019V,FR017C
urb_ctran,1996,38.5,A,TT1019V,SK001C
urb_ctran,1996,19.5,A,TT1019V,SK002C
urb_ctran,1996,17.5,A,TT1019V,SK003C
