dataset,time,obs_value,freq,nace_r2,age,sex,unit,geo
lfst_r_lfe2en2,2008,2.0,A,K,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,11.3,A,K,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.6,A,K,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2008,23.4,A,K,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2008,2.3,A,K,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,34.2,A,K,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,16.5,A,K,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,268.4,A,K,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,24.1,A,K,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,17.2,A,K,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,11.2,A,K,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,372.3,A,K,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,34.0,A,K,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,51.3,A,K,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,27.7,A,K,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,640.7,A,K,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,58.1,A,K,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,34.2,A,K,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2008,16.5,A,K,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,268.8,A,K,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,24.1,A,K,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,17.5,A,K,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,11.4,A,K,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,377.5,A,K,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,34.0,A,K,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,51.7,A,K,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,27.9,A,K,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,646.3,A,K,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,58.1,A,K,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,31.4,A,K,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,15.1,A,K,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,256.3,A,K,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,22.2,A,K,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,16.4,A,K,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,10.9,A,K,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,361.0,A,K,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,33.6,A,K,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,47.8,A,K,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,26.0,A,K,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,617.3,A,K,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,55.8,A,K,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,5.2,A,K,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,5.6,A,K,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,34.2,A,K,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2008,16.5,A,K,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,268.8,A,K,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2008,24.1,A,K,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,17.5,A,K,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2008,11.4,A,K,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,377.9,A,K,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2008,34.0,A,K,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,51.7,A,K,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2008,27.9,A,K,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,646.7,A,K,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2008,58.1,A,K,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,5.1,A,L,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2008,2.7,A,L,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2008,7.9,A,L,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2008,8.1,A,L,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,2.6,A,L,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,50.8,A,L,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,2.8,A,L,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,10.5,A,L,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,4.2,A,L,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,66.3,A,L,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.7,A,L,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,18.6,A,L,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,6.9,A,L,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,117.1,A,L,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,6.5,A,L,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,8.4,A,L,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2008,2.7,A,L,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,51.6,A,L,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,2.8,A,L,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,11.4,A,L,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,4.6,A,L,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,69.4,A,L,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.8,A,L,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,19.7,A,L,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,7.3,A,L,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,121.1,A,L,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,6.6,A,L,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,7.6,A,L,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,2.4,A,L,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,45.7,A,L,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,2.6,A,L,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,10.1,A,L,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,4.2,A,L,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,63.5,A,L,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.7,A,L,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,17.7,A,L,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,6.6,A,L,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,109.2,A,L,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,6.3,A,L,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,3.2,A,L,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,4.0,A,L,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,8.4,A,L,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2008,2.7,A,L,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,51.6,A,L,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2008,2.8,A,L,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,11.4,A,L,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2008,4.6,A,L,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,69.9,A,L,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.8,A,L,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,19.7,A,L,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2008,7.3,A,L,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,121.6,A,L,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2008,6.6,A,L,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,14.0,A,M_N,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2008,5.2,A,M_N,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,64.8,A,M_N,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2008,5.6,A,M_N,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,12.4,A,M_N,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2008,4.9,A,M_N,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,57.7,A,M_N,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2008,4.1,A,M_N,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,26.4,A,M_N,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2008,10.0,A,M_N,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,122.5,A,M_N,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2008,9.6,A,M_N,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,119.6,A,M_N,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,47.7,A,M_N,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,1061.8,A,M_N,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,92.8,A,M_N,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,129.2,A,M_N,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,56.6,A,M_N,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1157.8,A,M_N,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,90.1,A,M_N,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,248.8,A,M_N,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,104.3,A,M_N,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,2219.5,A,M_N,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,182.9,A,M_N,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,120.8,A,M_N,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2008,48.3,A,M_N,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,1068.7,A,M_N,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,93.2,A,M_N,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,132.7,A,M_N,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,58.3,A,M_N,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1200.2,A,M_N,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,93.6,A,M_N,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,253.4,A,M_N,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,106.6,A,M_N,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,2268.8,A,M_N,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,186.8,A,M_N,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,105.6,A,M_N,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,42.6,A,M_N,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,997.0,A,M_N,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,87.3,A,M_N,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,116.8,A,M_N,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,51.8,A,M_N,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1100.0,A,M_N,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,86.0,A,M_N,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,222.5,A,M_N,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,94.3,A,M_N,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,2097.0,A,M_N,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,173.3,A,M_N,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,6.9,A,M_N,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,3.5,A,M_N,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,42.4,A,M_N,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.5,A,M_N,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,4.6,A,M_N,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,2.3,A,M_N,Y65-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,49.3,A,M_N,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,3.8,A,M_N,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,120.8,A,M_N,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2008,48.3,A,M_N,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,1069.8,A,M_N,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2008,93.2,A,M_N,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,132.7,A,M_N,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2008,58.3,A,M_N,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1207.4,A,M_N,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2008,93.9,A,M_N,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,253.4,A,M_N,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2008,106.6,A,M_N,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,2277.2,A,M_N,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2008,187.1,A,M_N,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,2.3,A,NRP,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2008,5.3,A,NRP,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,6.2,A,NRP,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,2.1,A,NRP,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,11.5,A,NRP,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,4.1,A,NRP,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,5.3,A,NRP,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2008,6.5,A,NRP,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,2.2,A,NRP,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,11.8,A,NRP,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,4.2,A,NRP,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,4.2,A,NRP,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,5.0,A,NRP,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,9.2,A,NRP,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,3.4,A,NRP,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,5.3,A,NRP,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2008,6.5,A,NRP,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2008,2.2,A,NRP,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,11.8,A,NRP,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2008,4.2,A,NRP,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,31.8,A,O-Q,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2008,11.6,A,O-Q,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,55.4,A,O-Q,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2008,4.9,A,O-Q,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,8.4,A,O-Q,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2008,2.9,A,O-Q,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,38.7,A,O-Q,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2008,2.1,A,O-Q,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,40.2,A,O-Q,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2008,14.5,A,O-Q,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,94.1,A,O-Q,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2008,7.0,A,O-Q,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,514.3,A,O-Q,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,153.5,A,O-Q,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,2804.3,A,O-Q,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,226.5,A,O-Q,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,144.4,A,O-Q,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,47.8,A,O-Q,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1811.4,A,O-Q,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,115.2,A,O-Q,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,658.7,A,O-Q,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,201.3,A,O-Q,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,4615.7,A,O-Q,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,341.7,A,O-Q,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,517.5,A,O-Q,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2008,155.3,A,O-Q,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,2816.9,A,O-Q,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,227.5,A,O-Q,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,146.5,A,O-Q,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,48.2,A,O-Q,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1841.9,A,O-Q,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,116.0,A,O-Q,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,664.0,A,O-Q,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,203.5,A,O-Q,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,4658.8,A,O-Q,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,343.5,A,O-Q,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,482.5,A,O-Q,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,141.9,A,O-Q,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,2748.9,A,O-Q,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,221.6,A,O-Q,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,136.0,A,O-Q,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,44.9,A,O-Q,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1772.7,A,O-Q,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,113.1,A,O-Q,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,618.5,A,O-Q,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,186.8,A,O-Q,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,4521.6,A,O-Q,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,334.8,A,O-Q,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,3.2,A,O-Q,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2008,12.6,A,O-Q,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,2.2,A,O-Q,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,30.5,A,O-Q,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,5.4,A,O-Q,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,2.2,A,O-Q,Y65-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,43.2,A,O-Q,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,1.7,A,O-Q,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,517.5,A,O-Q,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2008,155.3,A,O-Q,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,2817.4,A,O-Q,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2008,227.5,A,O-Q,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,146.5,A,O-Q,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2008,48.2,A,O-Q,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,1845.0,A,O-Q,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2008,116.3,A,O-Q,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,664.0,A,O-Q,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2008,203.5,A,O-Q,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,4662.3,A,O-Q,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2008,343.8,A,O-Q,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,15.9,A,R-U,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2008,5.2,A,R-U,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,87.9,A,R-U,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2008,8.5,A,R-U,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,6.4,A,R-U,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2008,2.2,A,R-U,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,35.6,A,R-U,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.8,A,R-U,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,22.3,A,R-U,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2008,7.5,A,R-U,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,123.5,A,R-U,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2008,12.4,A,R-U,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,81.6,A,R-U,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,28.7,A,R-U,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,943.3,A,R-U,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,76.6,A,R-U,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,51.6,A,R-U,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,19.9,A,R-U,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,455.2,A,R-U,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,32.5,A,R-U,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,133.2,A,R-U,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,48.6,A,R-U,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,1398.5,A,R-U,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,109.0,A,R-U,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,83.1,A,R-U,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2008,29.1,A,R-U,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,952.0,A,R-U,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,77.3,A,R-U,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,53.2,A,R-U,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2008,20.4,A,R-U,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,472.9,A,R-U,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,33.4,A,R-U,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,136.2,A,R-U,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,49.6,A,R-U,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,1424.9,A,R-U,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,110.7,A,R-U,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,65.8,A,R-U,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2008,23.4,A,R-U,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2008,855.3,A,R-U,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2008,68.0,A,R-U,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2008,45.2,A,R-U,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2008,17.7,A,R-U,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2008,419.7,A,R-U,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2008,28.7,A,R-U,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2008,110.9,A,R-U,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2008,41.2,A,R-U,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2008,1275.0,A,R-U,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2008,96.7,A,R-U,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,8.7,A,R-U,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2008,17.7,A,R-U,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2008,3.0,A,R-U,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2008,26.4,A,R-U,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2008,1.6,A,R-U,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2008,83.1,A,R-U,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2008,29.1,A,R-U,Y_GE15,F,THS_PER,FI1B
